Location
BADAR PUR  BORDER
BADAR PUR
ALI VILLAGE
SARITA VIHAR CROSSING
KALINDI KUNJ
YAMUNA BRIDGE EAST CHECK POST
MAHAMAYA FLYOVER WEST
AMITY SCHOOL
NOIDA SEC-37
NOIDA SEC-43 POLICE CHOKI SADAR PUR
AGHA PUR VILLAGE
BAROLA VILLAGE
HINDON VIHAR MORE
SARIN FARM
SADAR PUR VILLAGE
NOIDA SEC-82 MORE
HOUSARY COMPLEX PETROL PUMP
NOIDA PH-II
NOIDA PH-II PHOOL MANDI
NEHRU PLACE TERMINAL
PUNJ SONS
CROWN PLAZA
SARITA VIHAR CROSSING
KALINDI KUNJ
YAMUNA BRIDGE EAST CHECK POST
MAHAMAYA FLYOVER WEST
AMITY SCHOOL
NOIDA SEC-37
POLICE CHOWKI SADAR PUR
AGHA PUR VILLAGE
BAROLA VILLAGE
HINDON VIHAR MORE
SARIN FARM
SADAR PUR VILLAGE
NOIDA SEC-82 MORE
HOUSARY COMPLEX PETROL PUMP
NOIDA PH-II
NOIDA PH-II PHOOL MANDI 1 OLD DELHI RAILWAY STATION
TIS HAZARI ANIMAL HOSPITAL / ISBT K. gATE
ICE FACTORY
CLOCK TOWER
R.P. BAGH
BARA BAGH
ADARSH NAGAR
GTK DEPOT
. LIBAS PUR GT ROAD.
NANGLI POONAM
BUDH PUR
ALIPUR
BAKOULI CROSSING
BAKHTAWER PUR SCHOOL
BAKHTAWER PUR VILLAGE
RAMJAN PUR VILLAGE
NIZAMUDDIN RAILWAY STATION
P.S. NIZAMUDDIN
JLN STADIUM (S. PULLAH NALLAH)
LODHI ROAD CROSSING
PRITHVIRAJ ROAD
NIRMAN BHAWAN
KRISHI BHAWAN
REGAL
ND RAILWAY STATION GATE-I
P.S.PAHAR GANJ
.P.S. SADAR BAZAR
ICE FACTORY
MALKA GANJ
RP BAGH
BARA BAGH
ADARSH NAGAR.
JAHANGIR PURI E-BLK.
PALIKA  KENDRA
ND RAILWAY STATION GATE-I
P.S.PAHAR GANJ
P.S. SADAR BAZAR
ICE FACTORY
CLOCK TOWER
RP BAGH
BARA BAGH
ADARSH NAGAR.
JAHANGIR PURI E-BLK.
JAMA MASJID
DELHI GATE
AJMERI GATE
P.S. PAHAR GANJ
G.G.S. MARG CROSSING
ICE FACTORY
MALKA GANJ
R.P. BAGH
MODEL TOWN-II
ADARSH NAGAR
JAHANGIR PURI E-BLOCK
DR.MUKHERJEE NAGAR BANDH
GTB NAGAR (HAKIKAT NAGAR)  3 OLD SECTT.
ISBT KASHMERE GATE
RED FORT
DELHI GATE
SUPREME COURT
SHAHJAHAN RD
BHARTI NAGAR
LODHI COLONY
SEWA NAGAR RLY CROSSING.
BHAJAN PURA
C-4 YAMUNA VIHAR
BABAR PUR EXT.
DURGA PURI CHOWK
NAND NAGRI DEPOT
ANAND GRAM
SEEMA PURI
SURYA NAGAR
ANAND VIHAR ISBT
NHW CROSSING
KALYAN PURI CROSSING
DALLU PURA
MAYUR VIHAR PH-3 MORE
NOIDA SEC 12 A-BLK
NOIDA SEC-56
NOIDA SEC- 12 CHORA MORE
NOIDA SEC-10/21
NOIDA SEC-19 TELEPHONE EXCHANGE
NOIDA SECTOR-27 MARKET
VISHWA BHARTI SCHOOL
ATTA CHOWK
NOIDA SEC. 28/29
NOIDA SEC-
""
NOIDA SECTOR-43 (POLICE CHOWKI SADAR PUR)
BHAJAN PURA
C-4 YAMUNA VIHAR
NAND NAGRI DEPOT
ANAND GRAM
SEEMA PURI
SURYA NAGAR
ANAND VIHAR TERMINAL
NHW CROSSING
KALYAN PURI CROSSING
DALLU PURA
MAYUR VIHAR PH-3 MORE
NOIDA SEC 12 A-BLK
NOIDA SEC-56
NOIDA SEC- 12 CHORA MORE
NOIDA SEC-10/21
NOIDA SEC-19 TELEPHONE EXCHANGE
NOIDA SECTOR-27 MARKET
VISHWA BHARTI SCHOOL
ATTA CHOWK
NOIDA SEC. 28/29
NOIDA SEC-
""
NOIDA SECTOR-43 (POLICE CHOWKI SADAR PUR)
AAGA PUR VILLAGE
BARULA VILLAGE
MAYUR VIHAR MORE
SAINIK FARM
SADA PUR VILLAGE
NOIDA SEC. 82 MORE
HOSIERY COMPLEX PATROL PUMP
NOIDA PHASE-2 PHOOL MANDI
BADAR PUR KHADAR SAINK NO.-27
TRONIKA CITY GATE NO-1
CHAUHAN PATTI
SONIA VIHAR F-BLOCK
NANAKSAR
BHAJAN PURA
C-4 YAMUNA VIHAR
NAND NAGARI DEPOT
ANAND GRAM
SEEMA PURI
SURYA NAGAR
ANAND VIHAR ISBT
NHW-24 CROSSING
KALYAN PURI CROSSING
DALLU PURA
MAYUR VIHAR PH-3 MORE
NOIDA SEC-12 A-BLK.
NOIDA SEC-56
NOIDA SEC-12 CHORA MORE
NOIDA SEC-10/21
TELEPHONE EXCHANGE SEC-19  22  NOIDA SEC-27 MARKET  23 VISHWA BHARTI SCHOOL
ATTA CHOIWK
NOIDA SEC. 28/29
NOIDA SEC-37
NOIDA SECTOR-43 (POLICE CHOWKI SADAR PUR)
CHAUHAN PATTI
SONIA VIHAR E-BLOCK
NANAKSAR
BHAJAN PURA
"YAMUNA VIHAR C-4,"
NAND NAGARI DEPOT
NAND NAGARI TERMINAL
GTB HOSPITAL
SWAMI DAYANAND HOSP.
P.S.VIVEK VIHAR
JAGAT PURI A-BLOCK
HASAN PUR DEPOT
ANAND VIHAR ISBT
MEHRAULI
LADO SARAI
SHED -UL ZAIB
A.N.DEPOT
HAMDARD NAGAR
TUGHLAKABAD VILLAGE
PREHLAD PUR
BADAR PUR
ALI VILLAGE
SARITA VIHAR CROSSING
KALINDI KUNJ
YAMUNA BRIDGE EAST CHECK POST 13  MAHAMAYA FLYOVER WEST
AMITY SCHOOL/ AMBEDKAR PARK
NOIDA SEC-37
NOIDA SEC-28/29
SEC-18 METRO STATION / GIP
FILM CITY MORE UNDER PASS
WAVE CINEMA  20 RAJNI GANDHA CHOWK
TELEPHONE EXCHANGE SEC-19
NOIDA SEC-10/21
NOIDA SEC-12/ CHORA MORE
SHIV MANDIR SEC-22
SEC-23 CHOWK
SEC-53 CHOWK
NOIDA SEC-
""
LADO SARAI
SHAID-UL-AZAB
A.N.DEPOT
HAMDARD NAGAR
TUGLAKABAD VILLAGE
PREHLAD PUR
BADAR PUR
ALI VILLAGE
SARITA VIHAR CROSSING
KALINDI KUNJ 11 YAMUNA BRIDGE EAST CHECK POST 12  MAHAMAYA FLYOVER WEST
AMITY SCHOOL/ AMBEDKAR PARK
NOIDA SEC-37
NOIDA SEC-28/29
SEC-18 METRO STATION / GIP
FILM CITY UNDER PASS
WAVE CINEMA SEC-18
RAJNI GANDHA CHOWK
TELEPHONE EXCHANGE SEC-19
NOIDA SEC-10/21
NOIDA SEC-12/ CHORA MORE
NOIDA SEC-56
NOIDA SEC-12-A BLOCK
MAYUR VIHAR PH-3 MORE
MAYUR VIHAR PH-III POCKET A-I
"MAYUR VIHAR PH-3, PAPER MARKET"
JHEEL
Khureji Khas
SHAKKAR PUR
Rainy Well
ITO RING ROAD
DELHI GATE
AJMERI GATE
PS PAHAR GANJ
DB GUPTA MKT
SARAI ROHILLA
E-BLK SHASTRI NAGAR
B-3 KESHAV PURAM
TRI NAGAR JAI MATA MARKET
ANAND VIHAR ISBT
YOJNA VIHAR
HARGOVIND  ENCLAVE
SHAKAR PUR
RAINEY WELL
ITO (RING ROAD)
DELHI GATE
AJMERI GATE
P.S. PAHAR GANJ
D.B. GUPTA MARKET
SARAI ROHILLA
E-BLK SHASTRI NAGAR
B-3 KESHAV PURAM
TRI NAGAR JAI MATA MARKET.
INDER PURI JJCOLONY.
LOHA MANDI
W.P. NAGAR
SHANKER ROAD
RIDGE ROAD
KENDRIYA TERMINAL
KIRSHI BHAWAN
SHAHJAHAN ROAD
RAVINDRA NAGAR
LODHI COLONY
DEFENCE COLONY
MCKR HOSPITAL
LAJPAT NAGAR
SNP DEPOT
PUNJ SONS
CRPF Camp (Crown Plaza)
CENTRAL WORK SHOP -II. TEHKHAND
ANAND VIHAR ISBT
"ANAND VIHAR ISBT MAIN ROAD,"
HP DEPOT
SHAKER PUR
RAINY WELL
ITO AGCR
MANDI HOUSE
Hanuman Mandir
KENDRIYA TERMINAL
UPPER RIDGE ROAD
SHANKER RD
W.P.NAGAR
LOHA MANDI
NARAINA VIHAR
MP DEPOT
BERI WALA BAGH
H.N. SHAHEED PAWAN SAHNI CHOWK
Tilak Nagar
AZAD PUR TERML.
ASHOK VIHAR CROSSING
W.P. DEPOT-I
P.BAGH TERML.
ZAKHIRA
MOTI NAGAR
S.P. DEPOT
LOHA MANDI
INDER PURI KRISHI KUNJ
ANAND VIHAR ISBT
ANAND VIHAR ISBT MAIN ROAD
H.P.DEPOT
BALCO APPTT
MOTHER DAIRY
RAINY WELL
ITO AGCR
MANDI HOUSE
SUCHETA KRIPALANI HOSPITAL
PUNCHKUAIN RD
PUSA ROAD PETROL PUMP
TELEPHONE EXCHANGE
W.P. NAGAR
K.PURA TERML
P.BAGH TERMINAL.
ANAND VIHAR ISBT
ANAND VIHAR ISBT MAIN ROAD
H.P. DEPOT
BALCO APARTMENTS
MOTHER DAIRY
RAINY WELL
ITOAGCR
MANDI  HOUSE
SUCHETA KRIPLANI HOSPITAL /  SHIVAJI STADIUM
PUNCHKUAIN ROAD
SADHU VASVANI MARG
TELEPHONE EXCHANGE
WEST PATEL NAGAR.
KARAM PURA TERMINAL
PUNJABI BAGH
MOHINDRA PARK
KESHAV MAHAVIDHALYA
WEST ENCLAVE.
ISBT NITYANAND MARG
ICE FACTORY
CLOCK TOWER
NAGIA PARK SHAKTI NAGAR
GULABI BAGH
SHASTRI NAGAR E-BLOCK
B-3 KESHAV PURAM
TRI NAGAR JAI MATA MKT. TERMINAL
KEND. TERMINAL
KRISHI BHAWAN
P.S. TUGLAK ROAD
SAFDERJUNG AIRPORT
INA MARKET
SAROJINI NAGAR DEPOT
KENDRIYA TERMINAL
RAM MANOHAR LOHIA HOSP.
REGAL
CHITRA GUPTA ROAD
MASTER PRITHVI NATH MARG / FAIZ ROAD
ICE FACTORY
MALKA GANJ
MOURICE NAGAR.
G.T.B.NAGAR.
MODEL TOWN-II
ADARSH NAGAR.
GTK DEPOT
SAMEY PUR
KENDRIYA TERMINAL
R.M.L.H
REGAL
CHITRA GUPTA ROAD
MASTER PRITHVI NATH MARG / FAIZ ROAD
ICE FACTORY
MALKA GANJ
MOURICE NAGAR.
G.T.B.NAGAR.
MODEL TOWN-II
ADARSH NAGAR.
GTK DEPOT
SAMEY PUR
BADLI RAILWAY STATION
Old Delhi RAILWAY STATION
ISBT/ MORI GATE
OLD SECTT
GTB NAGAR
MODEL TOWN -II
ADARSH NAGAR
GTK DEPOT
BADLI CROSSING GT RD
NANGLI POONAM
BUDH PUR
ALIPUR
DURGA MANDIR
ALIPUR GARHI
ARBINDO FARM
SHAHPUR GARHI
BHOR GARH
NARELA
Azad Pur Terminal
ADARSH NAGAR
GTK DEPOT
LIBAS PUR GT RD
NANGLI POONAM
BUDH PUR
ALIPUR
DURGA MANDIR
ALIPUR GARHI
ARBINDO FARM
SHAHPUR GARHI
BHOR GARH
NARELA TERMINAL
S RAJA HARICHANDRA HOSPITAL
NARELA B-4 POCKET-13
ISBT
OLD SECTT
GTB NAGAR
NIRANKARI COLONY
JHARODA DAIRY CROSSING
BURARI VILLAGE
LONIYAN IND.
IBRAHIM PUR
HIRANKI
MUKHMEL PUR
Old Delhi RAILWAY STATION
TIS HAZARI (Animal Hosp.)/ISBT
ICE FACTORY
CLOCK TOWER
RP BAGH
BARA BAGH
ADARSH NAGAR
GTK DEPOT
HAIDER PUR W/ WORKS
ESI HOSPITAL
ROHINI SEC-16
SHAHBAD DAULAT PUR
SHAHBAD DAIRY
PREHLAD PUR
BARWALA
POOTH KHURD
DHAKE WALA
BAWANA
DARIYA PUR SCHOOL
HAREWALI MORE
AUCHANDI BDR.
MANGESH PUR
QUTAB GARH
Old Delhi RAILWAY STATION
TIS HAZARI (Animal Hosp.)/ISBT
ICE FACTORY
CLOCK TOWER
RP BAGH
BARA BAGH
ADARSH NAGAR
GTK DEPOT
SAMEY PUR
BADLI RAILWAY STATION
SHAHBAD DAULAT PUR
SHAHBAD DAIRY
PREHLAD PUR
BARWALA
POOTH KHURD
DHAKE WALA
BAWANA
Old Delhi RAILWAY STATION
MORI GATE/ISBT
STA OFFICE
OLDS ECTT.
GTN NAGAR
MODEL TOWN -II
ADARSH NAGAR.
GTK DEPOT
BADLI X-ING
ROHINI S-18
SHAHBAD DAULAT PUR
SHAHBAD DAIRY
.PREHLAD PUR
BARWALA
POOTH KHURD
DHAKEY WALA
BAWANA 18 DARYA PUR SCHOOL
BAJEET PUR
KATEWRA VILLAGE.
NEHRU VIHAR
BR HOSP.
KHALSA COLL.
SHAKTI NAGAR / NAGIA PARK
GULABI BAGH
E-BLK SHASTRI NAGAR
ZAKHIRA
MOTI NAGAR
PS KIRTI NAGAR
M.P. DEPOT
BERI WALA BAGH
H.N.SHAHEED PAWAN SAHNI CHOWK
AZAD PUR TERMINAL
ADARSH NAGAR
GTK DEPOT
LIBAS PUR GT ROAD.
NANGLI POONAM
BUDH PUR
ALIPUR GT ROAD
DURGA MANDIR
ALIPUR GARHI
ARVIND FARM
SHAHPUR GARHI
BHORE GARH 13 .NARELA
BANKNER VILLAGE
Old Delhi RAILWAY STATION
ISBT/MORI GATE
OLD SECTT
GTB NAGAR
MODEL TOWN-II
ADARSH NAGAR
GTK DEPOT
LIBAS PUR GT ROAD.
NANGLI POONAM
BUDH PUR
ALIPUR
DURGA MANDIR
ALIPUR GARHI
ARVINDO FARM
SHAHPUR GARHI
BHOR GARH
NARELA
SHAFIABAD CROSSING
SAFIABAD BDR.
Old Delhi RAILWAY STATION
ISBT KASHMERE GATE / MORI GATE
OLD SECTT
GTB NAGAR
MODEL TOWN -II
ADARSH NAGAR
GTK DEPOT
HAIDER PUR W/WORKS
ESI HOSPITAL
ROHINI SEC-16
SHAHBAD DAULAT PUR
SHAHBAD DAIRY
PREHLAD PUR
BARWALA
POOTH KHURD
DHAKE WALA
BAWANA
GHOGA A.F.STATION
SANOTH CROSSING
SANOTH VILLAGE
AZAD PUR TERMINAL 2 ADARSH NAGAR
GTK DEPOT
HAIDER PUR W/WORKS
ESI HOSPITAL
ROHINI SEC-16
SHAHBAD DAULAT PUR
SHAHBAD DAIRY
PREHLAD PUR
BARWALA
POOTH KHURD
DHAKE WALA
BAWANA
GHOGA A.F.STATION
GHOGA CROSSING
GHOGA VILLAGE
Old Delhi RAILWAY STATION
TIS HAZARI (Animal Hosp.)/ISBT
ICE FACTORY
CLOCK TOWER
MAURICE NAGAR
GTB NAGAR
MODEL TOWN-II
ASHOK VIHAR CROSSING
W.P. DEPOT -I
JD BLK PITAM PURA
C-BLK SARASWATI VIHAR
MANGOL PUR SCHOOL
MANGOL PUR KHURD
POOTH KALA
BEGAM PUR
KARALA
KANJHAWALA
LAD PUR
JYONTI
PUNJAB KHOR
QUTAB GARH
AZAD PUR
ASHOK VIHAR CROSSING
W.P. DEPOT
JD BLK PITAM PURA
C-BLK SARASWATI VIHAR
MANGOL PUR SCHOOL
MANGOL PUR KHURD
POOTH KALA
BEGAM PUR
KARALA
KANJHAWALA
LAD PUR
JYONTI
PUNJAB KHOR
QUTAB GARH
MANGESH PUR
AUCHANDI BORDER
AZAD PUR TERMINAL
ASHOK VIHAR CROSSING
WAZIR PUR DEPOT
JD - BLK. PITAM PURA
SARASWATI VIHAR C-BLK.
MANGOL PUR SCHOOL
MANGOL PUR KHURD
POOTH KALAN
BEGAM PUR
KARALA
KANJHAWALA CHOWK
LAD PUR
JOUNTI
PUNJAB KHOR
QUTAB GARH
KATEWARA VILLAGE
AZAD PUR
ASHOK VIHAR CROSSING
W.P. DEPOT
JD BLK PITAM PURA
C-BLK SARASWATI VIHAR
MANGOL PUR SCHOOL
MANGOL PUR KHURD
POOTH KALA
BEGAM PUR
KARALA
KANJHAWALA
LAD PUR
JYONTI
PUNJAB KHOR
JAT KHORE
RITHALA METRO STATION
ROHINI SEC. 24-25 XING
ROHINI SEC.-23 POCKET-1
ROHINI SEC.-23 POCKET-2 (SHRI BALAJI BABOSA MARG)
BEGUM PUR
KARALA
KANJHAWALA CHOWK
LADPUR VILLAGE
JAUNTI VILLAGE
PUNJAB KHOR
QUTABGARH
OLD DELHI RAILWAY STATION
TIS HAZARI (Animal Hosp.)/ISBT
ICE FACTORY
CLOCK TOWER
BHARAT NAGAR CROSSING.
WAZIR PUR JJ COLONY.
Old Delhi Railway Station
TIS HAZARI (Animal Hosp.)/ISBT
Ice Factory
Clock Tower
R.P. Bagh
Bara Bagh
Adrash NAGAR.
"G.T,K Depot"
BADLI X-ING
Rohini Sec-18
Shahbad Daulat Pur
Shahbad Dairy
Prehlad Pur
Barwala
Pooth Khurd
Dhakewala
Bawana 18 Bawana JJ COLONY. A-Block
Bawana KL-Block.
SHADIPUR DEPOT
KARAM PURA (T)
PUNJABI BAGH
WAZIR PUR DEPOT
ASHOK VIHAR XING
ADARSH NAGAR
GTK DEPOT
BADLI X-ING
ROHINI SECTOR-18
SHAHBAD DAULAT PUR
SHAHBAD DAIRY
PREHLAD PUR
BARWALA
POOTH KHURD
DHAKEWALA
BAWANA
NARELA JJ COLONY G-7 PKT-4
MORI GATE
RED FORT
DELHI GATE
ITO RING ROAD
RAINY WELL
MOTHER DAIRY
13-BLK TRILOK PURI
KALYAN PURI
SUMMER VILLA SCHOOL
NEW KOUDLI
"MAYUR VIHAR PH-III., PAPER MARKET"
Old Delhi RAILWAY Station
TIS HAZARI (Animal Hosp.)/ISBT
ICE FACTORY
CLOCK TOWER
RP BAGH
BARA BAGH
ADARSH NAGAR
GTK DEPOT
BADLI X-ING
ROHINI SEC-18
SHAHBAD DAULAT PUR
SHAHBAD DAIRY
PREHLAD PUR
BARWALA
POOTH KHURD
DHAKE WALA
BAWANA
DARIYA PUR SCHOOL
BAJIT PUR VILLAGE.
MORI GATE TERMINAL
OLD SECTT
GTB NAGAR
MODEL TOWN-II
ADARSH NAGAR
GTK DEPOT
LIBAS PUR GT ROAD
NANGLI POONAM
BUDH PUR
ALIPUR GT ROAD
BAKOULI
KHAM PUR
80' ROAD (SINGHOLA VILLAGE)
B-4 POCKET NARELA
